listing_id,close_price
mrd11929637,339771.06
mrd11929698,297770.03
mrd11929728,665913.06
mrd11929745,191614.48
mrd11929815,276633.66
mrd11929824,335689.25
mrd11929953,314238.78
mrd11930026,536080.3
mrd11930169,238733.78
mrd11930436,313941.47
mrd11930528,316182.97
mrd11930545,394766.0
mrd11930596,662338.9
mrd11931276,412146.1
mrd11931311,190256.36
mrd11931487,391644.25
mrd11931489,226476.86
mrd11931505,286012.62
mrd11931514,468740.28
mrd11931785,546166.9
mrd11932239,466327.25
mrd11932472,214909.9
mrd11932497,435360.34
mrd11932560,233737.2
mrd11932819,636241.75
mrd11932965,247391.61
mrd11933051,442210.25
mrd11933165,406310.78
mrd11933200,419819.6
mrd11933578,2710917.5
mrd11933881,462625.66
mrd11933885,153984.08
mrd11934213,893167.6
mrd11934276,215971.19
mrd11934328,652330.75
mrd11934499,519176.97
mrd11935119,405256.88
mrd11935121,405256.88
mrd11935285,484576.3
mrd11935473,202341.25
mrd11935590,635307.9
mrd11935655,1228031.1
mrd11935681,132437.88
mrd11935727,356002.47
mrd11935735,274691.6
mrd11935977,255852.78
mrd11936010,1748757.8
mrd11936043,405938.25
mrd11936045,1713801.1
mrd11936057,241242.4
mrd11936393,245637.39
mrd11936448,417736.72
mrd11936449,408371.78
mrd11936549,629408.7
mrd11936553,657132.06
mrd11936802,403812.38
mrd11937049,585309.5
mrd11937289,702600.9
mrd11937452,479345.97
mrd11937492,491506.53
mrd11937613,384161.28
mrd11937651,150477.89
mrd11937703,675578.0
mrd11937803,253346.16
mrd11938089,1500204.0
mrd11938186,241315.61
mrd11938201,510624.47
mrd11938242,267711.97
mrd11938300,602486.9
mrd11938857,363089.6
mrd11939394,362326.5
mrd11939399,1269300.5
mrd11939401,402411.88
mrd11939417,353073.2
mrd11939433,485008.4
mrd11939435,365959.8
mrd11939447,365959.8
mrd11939516,191529.75
mrd11939587,243146.62
mrd11939726,701460.94
mrd11939800,655354.5
mrd11939804,197756.6
mrd11939820,626384.94
mrd11940029,122865.84
mrd11940056,342746.4
mrd11940120,77094.64
mrd11940122,176867.95
mrd11940345,874654.7
mrd11940749,271260.0
mrd11940920,696525.44
mrd11941190,594586.7
mrd11941283,2072153.9
mrd11941322,201711.62
mrd11941334,222098.84
mrd11941505,644668.9
mrd11941645,602327.9
mrd11941681,187268.44
mrd11941731,713034.3
mrd11941864,225209.56
mrd11942037,289656.28
mrd11942105,273986.4
mrd11942335,614593.1
mrd11942522,585696.56
mrd11942535,405521.1
mrd11942592,229917.2
mrd11942911,315517.34
mrd11942942,76484.28
mrd11943125,237221.27
mrd11943631,237148.34
mrd11943644,475189.3
mrd11943814,586271.44
mrd11943893,296815.88
mrd11943914,1282875.1
mrd11944025,577660.4
mrd11944076,1424517.0
mrd11944349,378471.53
mrd11944394,62437.504
mrd11944406,589757.6
mrd11944454,472472.53
mrd11944682,304079.84
mrd11944761,517158.72
mrd11944945,530847.75
mrd11945116,479555.66
mrd11945233,451277.34
mrd11945344,1696586.4
mrd11945547,882448.56
mrd11945646,557052.1
mrd11945689,241586.45
mrd11945782,568667.3
mrd11945884,629408.7
mrd11945910,219426.66
mrd11946071,76270.89
mrd11946089,637210.56
mrd11946316,249621.02
mrd11946347,237112.06
mrd11946449,442880.94
mrd11946462,391900.66
mrd11946758,420136.1
mrd11946783,424824.47
mrd11946821,480903.3
mrd11947105,503256.4
mrd11947199,397487.8
mrd11947213,54283.727
mrd11947255,182959.39
mrd11947309,982853.44
mrd11947325,456722.0
mrd11947365,92371.71
mrd11947454,587019.06
mrd11947500,607488.2
mrd11947533,239139.22
mrd11947599,82043.086
mrd11947607,511015.3
mrd11947768,735535.94
mrd11947856,391899.16
mrd11948037,536503.1
mrd11948119,587722.6
mrd11948571,536517.5
mrd11948709,519429.38
mrd11948740,540373.44
mrd11948778,561554.2
mrd11948809,422040.3
mrd11948869,289861.78
mrd11948927,558294.6
mrd11948939,479345.97
mrd11948943,508810.78
mrd11949063,745480.3
mrd11949124,455589.75
mrd11949235,348676.25
mrd11949376,312767.0
mrd11949413,755739.44
mrd11949426,489689.62
mrd11949439,742313.56
mrd11949446,349375.38
mrd11949480,541348.1
mrd11949562,168729.28
mrd11949592,146256.08
mrd11949690,585011.7
mrd11949710,164030.72
mrd11949779,512824.9
mrd11949782,1223518.8
mrd11949795,495045.72
mrd11949829,211780.27
mrd11950160,398002.28
mrd11950179,661897.2
mrd11950190,364193.8
mrd11950255,1604858.9
mrd11950297,742884.3
mrd11950362,110016.48
mrd11950483,98460.72
mrd11950556,273251.4
mrd11950663,319186.8
mrd11950964,407289.9
mrd11950984,697584.7
mrd11951035,500838.0
mrd11951039,154973.27
mrd11951079,2127899.2
mrd11951159,572165.8
mrd11951169,278957.34
mrd11951178,433315.9
mrd11951180,235903.34
mrd11951253,199180.95
mrd11951256,171414.9
mrd11951389,561816.56
mrd11951424,318008.28
mrd11951439,151461.36
mrd11951470,352360.28
mrd11951476,924135.1
mrd11951499,281296.66
mrd11951670,231453.84
mrd11951792,149294.9
mrd11951836,709207.75
mrd11951850,2027768.6
mrd11951867,222320.69
mrd11951894,282412.6
mrd11952051,262134.92
mrd11952088,197616.3
mrd11952131,266168.25
mrd11952283,270844.25
mrd11952304,508090.62
mrd11952415,273868.44
mrd11952421,388180.4
mrd11952459,931890.4
mrd11952811,405410.25
mrd11952933,251139.77
mrd11952948,238122.33
mrd11952965,294934.4
mrd11953038,966025.4
mrd11953051,350886.72
mrd11953055,157479.02
mrd11953066,221212.17
mrd11953267,106828.14
mrd11953269,453224.38
mrd11953278,290266.38
mrd11953303,121510.77
mrd11953312,307744.03
mrd11953318,216534.83
mrd11953437,256160.7
mrd11953445,490200.28
mrd11953450,565980.2
mrd11953942,448250.44
mrd11954051,282949.22
mrd11954067,465942.56
mrd11954219,2046983.9
mrd11954358,405369.97
mrd11954375,422307.7
mrd11954384,445653.5
mrd11954386,454883.78
mrd11954422,507348.53
mrd11954428,373850.5
mrd11954478,478049.06
mrd11954624,581101.56
mrd11954820,364489.75
mrd11954823,483995.88
mrd11954968,196828.19
mrd11954969,301644.8
mrd11955103,491352.3
mrd11955211,492163.03
mrd11955244,454540.72
mrd11955247,344550.03
mrd11955377,266621.8
mrd11955409,198241.56
mrd11955711,680300.1
mrd11955797,508007.44
mrd11955817,140373.55
mrd11955888,385421.34
mrd11956020,131087.22
mrd11956070,182607.33
mrd11956106,509584.94
mrd11956127,405309.38
mrd11956329,292180.47
mrd11956384,-67043.5
mrd11956473,253819.86
mrd11956481,610470.5
mrd11956517,31150.838
mrd11956575,192993.14
mrd11956637,315625.84
mrd11956742,355971.1
mrd11956803,1393283.8
mrd11956822,2250405.0
mrd11956892,599189.94
mrd11956895,540697.06
mrd11957004,118590.336
mrd11957062,117700.09
mrd11957161,461995.7
mrd11957209,409715.9
mrd11957434,255462.62
mrd11957553,132223.12
mrd11957576,558566.8
mrd11957700,340653.56
mrd11957795,507088.94
mrd11957825,253579.44
mrd11957848,413932.4
mrd11957881,462053.2
mrd11957946,599155.56
mrd11957992,571696.0
mrd11958011,556306.5
mrd11958035,231050.06
mrd11958105,226864.14
mrd11958699,476992.16
mrd11958715,309133.94
mrd11958750,228030.78
mrd11958884,230689.02
mrd11958920,387008.62
mrd11958983,1019827.94
mrd11959003,519554.62
mrd11959013,247204.94
mrd11959055,279160.28
mrd11959100,557318.4
mrd11959168,462843.62
mrd11959192,481361.6
mrd11959205,416454.3
mrd11959438,195206.92
mrd11959479,1145893.9
mrd11959930,360195.88
mrd11959955,455794.34
mrd11960052,93277.24
mrd11960073,603859.75
mrd11960096,380165.72
mrd11960363,456773.38
mrd11960370,264262.94
mrd11960473,497803.25
mrd11960504,208523.95
mrd11960615,523371.97
mrd11960668,3177286.2
mrd11960761,289756.88
mrd11960804,540225.44
mrd11960920,360037.3
mrd11961081,255334.42
mrd11961089,144920.12
mrd11961097,298856.47
mrd11961155,164369.31
mrd11961488,597962.7
mrd11961500,89673.44
mrd11961521,113894.63
mrd11961614,241058.03
mrd11961739,408962.56
mrd11961740,4380879.0
mrd11961770,198545.3
mrd11961826,378691.97
mrd11961868,91997.6
mrd11961870,462503.44
mrd11961918,222902.53
mrd11961921,189143.94
mrd11962014,781970.75
mrd11962056,206514.06
mrd11962090,269355.6
mrd11962155,653975.06
mrd11962182,423585.03
mrd11962254,626063.94
mrd11962275,127051.95
mrd11962299,593414.0
mrd11962451,1217348.2
mrd11962480,735550.4
mrd11962503,303171.5
mrd11962624,15129.562
mrd11962660,252719.22
mrd11962689,556581.5
mrd11962756,236340.06
mrd11962931,250905.14
mrd11963107,461776.94
mrd11963136,490753.7
mrd11963312,684085.0
mrd11963423,191990.11
mrd11963539,740517.94
mrd11963563,240531.02
mrd11963584,1374020.2
mrd11963594,196253.73
mrd11963628,276031.5
mrd11963630,405863.84
mrd11963642,246090.61
mrd11963862,406728.4
mrd11963873,195878.64
mrd11963890,691649.9
mrd11964023,492937.38
mrd11964043,268627.16
mrd11964061,161363.55
mrd11964072,235172.98
mrd11964137,217081.77
mrd11964143,1164895.5
mrd11964182,2486444.0
mrd11964220,336376.97
mrd11964228,206180.2
mrd11964322,589002.75
mrd11964332,444906.1
mrd11964381,566215.2
mrd11964390,573699.8
mrd11964427,442055.4
mrd11964429,293413.53
mrd11964491,791121.56
mrd11964546,237274.95
mrd11964572,111280.23
mrd11964581,339284.7
mrd11964614,435392.94
mrd11964798,589054.2
mrd11964838,238334.67
mrd11964881,373410.5
mrd11964892,144518.6
mrd11964903,270471.84
mrd11965061,457043.16
mrd11965338,176731.84
mrd11965358,402984.53
mrd11965368,241997.84
mrd11965465,729889.1
mrd11965565,518797.78
mrd11965574,736031.8
mrd11965647,431014.72
mrd11965758,172979.81
mrd11965794,492585.53
mrd11965854,287191.88
mrd11965859,1004440.94
mrd11966118,232284.1
mrd11966130,199961.28
mrd11966149,137852.66
mrd11966218,493442.28
mrd11966261,541394.7
mrd11966262,362637.94
mrd11966397,92078.04
mrd11966406,120820.16
mrd11966488,432567.12
mrd11966542,177706.5
mrd11966607,447144.7
mrd11966641,86586.91
mrd11966643,193955.92
mrd11966647,473961.75
mrd11966708,1561160.6
mrd11966829,167003.25
mrd11966913,504443.84
mrd11966988,350381.1
mrd11967086,442020.7
mrd11967253,717218.5
mrd11967418,304817.5
mrd11967421,951830.0
mrd11967443,187665.05
mrd11967507,461965.84
mrd11967642,272187.22
mrd11967657,494611.53
mrd11967704,921910.56
mrd11967838,1583107.8
mrd11967839,296823.34
mrd11967858,262615.75
mrd11968020,586971.25
mrd11968098,273853.78
mrd11968116,350005.3
mrd11968213,260572.67
mrd11968232,162667.53
mrd11968283,556154.3
mrd11968311,204569.9
mrd11968341,630481.4
mrd11968503,455499.6
mrd11968548,1660541.2
mrd11968654,702540.25
mrd11968724,460356.22
mrd11968783,466935.62
mrd11968846,664918.5
mrd11968870,832053.6
mrd11968888,423316.9
mrd11968906,610919.94
mrd11968944,331809.8
mrd11969010,147643.25
mrd11969052,555673.44
mrd11969083,1747406.6
mrd11969090,262996.03
mrd11969092,2525909.2
mrd11969264,323635.75
mrd11969293,222087.69
mrd11969319,401659.97
mrd11969449,215144.19
mrd11969556,352194.2
mrd11969567,438321.7
mrd11969606,288299.22
mrd11969798,242837.5
mrd11969805,238283.56
mrd11969811,342453.03
mrd11969818,225320.52
mrd11969836,288525.6
mrd11969895,589754.9
mrd11969901,606936.2
mrd11969944,86447.27
mrd11970070,172728.23
mrd11970295,548906.25
mrd11970333,866625.75
mrd11970335,361290.94
mrd11970397,159765.94
mrd11970504,383391.7
mrd11970532,601551.1
mrd11970538,2422672.8
mrd11970596,393129.66
mrd11970600,383365.12
mrd11970653,1551140.0
mrd11970678,266203.28
mrd11970727,573668.1
mrd11970743,418056.2
mrd11970897,406361.3
mrd11970919,773118.9
mrd11970926,332266.53
mrd11971023,389878.3
mrd11971126,539751.6
mrd11971162,438493.72
mrd11971219,3445002.2
mrd11971245,183848.89
mrd11971266,159088.55
mrd11971296,221493.8
mrd11971343,118297.18
mrd11971383,522858.6
mrd11971407,339735.3
mrd11971433,538225.94
mrd11971446,956640.4
mrd11971471,28269.2
mrd11971506,397095.3
mrd11971590,150847.67
mrd11971621,96736.23
mrd11971663,281508.06
mrd11971705,553284.5
mrd11971719,614921.7
mrd11971721,1416842.4
mrd11971738,441502.84
mrd11971740,359337.94
mrd11971960,3436608.2
mrd11972019,443904.94
mrd11972066,206357.67
mrd11972095,420790.0
mrd11972165,96759.31
mrd11972185,437353.78
mrd11972208,184732.86
mrd11972265,51460.176
mrd11972332,461446.25
mrd11972412,168239.0
mrd11972451,264461.03
mrd11972468,302447.6
mrd11972477,460057.88
mrd11972513,350514.88
mrd11972514,736064.1
mrd11972629,431956.56
mrd11972696,38203.72
mrd11972746,2392616.8
mrd11972892,397938.97
mrd11972929,446196.1
mrd11973047,52733.45
mrd11973099,530869.9
mrd11973196,356642.16
mrd11973305,290358.34
mrd11973365,345370.5
mrd11973420,569521.2
mrd11973453,313788.1
mrd11973454,133326.55
mrd11973472,358383.94
mrd11973490,272456.44
mrd11973540,280782.03
mrd11973561,249719.98
mrd11973571,235352.5
mrd11973606,240349.3
mrd11973607,822772.75
mrd11973613,150583.58
mrd11973663,969738.25
mrd11973726,364805.03
mrd11973747,1159445.1
mrd11973752,131749.02
mrd11973781,194196.5
mrd11973797,408655.06
mrd11973814,485654.72
mrd11973886,277361.1
mrd11974039,951500.8
mrd11974230,305180.6
mrd11974339,2102480.0
mrd11974370,750260.06
mrd11974426,67604.2
mrd11974453,248562.31
mrd11974464,558963.56
mrd11974470,680161.3
mrd11974477,187441.64
mrd11974550,100992.88
mrd11974573,265914.4
mrd11974686,534531.7
mrd11974711,1411994.2
mrd11974804,534825.3
mrd11974921,1942116.9
mrd11974980,389153.72
mrd11974992,449981.97
mrd11975084,517403.88
mrd11975130,711336.06
mrd11975141,449365.1
mrd11975152,685781.3
mrd11975171,612185.4
mrd11975174,484238.75
mrd11975193,535216.9
mrd11975255,652877.3
mrd11975291,389465.72
mrd11975320,258437.05
mrd11975411,245129.78
mrd11975450,214313.98
mrd11975468,490775.56
mrd11975575,528405.0
mrd11975595,882002.0
mrd11975728,279841.78
mrd11975739,374587.72
mrd11975788,230524.05
mrd11975824,326269.75
mrd11975927,313305.06
mrd11975951,2314392.8
mrd11975969,391763.66
mrd11975975,1085845.2
mrd11975984,581436.9
mrd11976047,569819.6
mrd11976064,249108.64
mrd11976084,405378.53
mrd11976237,472763.25
mrd11976279,422400.22
mrd11976314,287610.72
mrd11976322,163046.6
mrd11976360,1002774.25
mrd11976377,185716.81
mrd11976388,399562.78
mrd11976403,560681.56
mrd11976406,269817.84
mrd11976433,351277.38
mrd11976607,1086653.8
mrd11976757,393420.25
mrd11976789,883383.25
mrd11976819,13232.085
mrd11976828,351078.22
mrd11976833,346326.75
mrd11976919,484893.72
mrd11977035,527358.7
mrd11977164,136127.17
mrd11977185,192853.48
mrd11977287,409565.7
mrd11977313,426913.06
mrd11977329,560681.56
mrd11977441,347131.25
mrd11977479,237779.36
mrd11977503,793531.25
mrd11977541,407776.4
mrd11977548,397709.88
mrd11977622,314459.84
mrd11977692,233840.05
mrd11977756,63607.453
mrd11977886,1379973.6
mrd11977907,1240180.9
mrd11977938,547351.3
mrd11977992,362979.44
mrd11978010,1025507.9
mrd11978027,313339.22
mrd11978082,515470.72
mrd11978084,960208.5
mrd11978130,728925.06
mrd11978185,207930.36
mrd11978225,491979.44
mrd11978302,2288699.2
mrd11978370,256325.42
mrd11978376,2806571.8
mrd11978434,431188.03
mrd11978448,608108.7
mrd11978503,228941.05
mrd11978519,340772.25
mrd11978548,468319.8
mrd11978564,168070.95
mrd11978595,131952.89
mrd11978770,1680840.0
mrd11978827,330559.34
mrd11978866,543702.6
mrd11978937,461537.4
mrd11978951,456440.75
mrd11979081,431995.16
mrd11979135,453805.94
mrd11979247,379604.9
mrd11979376,512232.72
mrd11979393,261769.31
mrd11979430,443021.03
mrd11979524,226200.3
mrd11979548,157026.08
mrd11979657,622608.7
mrd11979801,352302.94
mrd11979810,229157.89
mrd11979853,350125.34
mrd11979883,190376.02
mrd11980048,187223.02
mrd11980087,370270.94
mrd11980161,687205.2
mrd11980169,137498.66
mrd11980195,572132.0
mrd11980286,171982.12
mrd11980306,417201.7
mrd11980352,536046.75
mrd11980375,589488.25
mrd11980398,1424517.0
mrd11980525,980958.3
mrd11980526,516722.8
mrd11980603,287685.6
mrd11980626,810671.5
mrd11980670,166635.33
mrd11980747,304722.4
mrd11980760,89507.625
mrd11980937,748847.56
mrd11981023,1304136.4
mrd11981169,954670.75
mrd11981173,119083.5
mrd11981299,268472.53
mrd11981301,170444.94
mrd11981342,301812.47
mrd11981434,130241.74
mrd11981447,414096.4
mrd11981488,438633.6
mrd11981557,993046.25
mrd11981571,322324.25
mrd11981622,491316.0
mrd11981625,1895867.5
mrd11981643,173592.5
mrd11981728,537774.25
mrd11981778,205207.92
mrd11981787,129723.88
mrd11981791,31261.63
mrd11981793,535285.56
mrd11981808,2035114.6
mrd11981829,1593809.0
mrd11981950,447335.5
mrd11982032,968599.9
mrd11982205,194511.22
mrd11982252,417689.47
mrd11982262,367551.94
mrd11982267,496635.88
