listing_id,close_price
mrd11876767,420417.4
mrd11877646,196007.55
mrd11877675,266084.97
mrd11877942,271801.25
mrd11878206,141182.72
mrd11879138,402051.56
mrd11879186,234758.17
mrd11879665,546232.7
mrd11879866,632379.9
mrd11880786,600749.44
mrd11880959,293358.66
mrd11882731,329599.94
mrd11882937,657455.94
mrd11883560,1179157.1
mrd11883833,231801.77
mrd11884018,171115.39
mrd11884395,400733.0
mrd11884397,257473.77
mrd11884541,565389.4
mrd11885119,443717.9
mrd11885861,263254.12
mrd11886154,607362.56
mrd11886174,532457.4
mrd11886267,1625895.5
mrd11886445,1206381.4
mrd11886513,2161030.5
mrd11888020,439940.44
mrd11888574,193769.52
mrd11889098,467538.1
mrd11889133,54632.88
mrd11890241,282236.0
mrd11890351,948728.56
mrd11891019,438164.66
mrd11891156,167929.44
mrd11891312,459270.1
mrd11891643,599403.7
mrd11892150,728570.6
mrd11892286,871770.06
mrd11892725,615581.3
mrd11893200,595107.06
mrd11893259,229521.75
mrd11893261,183499.45
mrd11893272,202236.53
mrd11893273,276345.06
mrd11893300,2831626.5
mrd11893316,509172.72
mrd11893322,1242590.0
mrd11893692,1093794.6
mrd11893826,1851472.0
mrd11893987,189942.61
mrd11894057,613256.0
mrd11894241,215256.2
mrd11894730,158220.12
mrd11895272,304852.38
mrd11895388,131675.25
mrd11895446,427603.22
mrd11895461,283654.03
mrd11895554,404844.84
mrd11895686,351790.44
mrd11895943,345633.75
mrd11896215,75877.41
mrd11896388,268806.78
mrd11896559,409169.2
mrd11897182,446730.88
mrd11897630,430501.97
mrd11897931,699921.3
mrd11898093,380523.56
mrd11898274,180497.94
mrd11898449,489939.88
mrd11898721,172323.62
mrd11898908,1377511.4
mrd11898970,318053.78
mrd11899123,284577.38
mrd11899322,247392.88
mrd11899918,166534.16
mrd11900783,305917.88
mrd11900956,616163.75
mrd11901177,1658272.8
mrd11901294,545239.06
mrd11901348,1527704.9
mrd11902325,186794.39
mrd11902495,318186.94
mrd11902520,130383.53
mrd11902987,548606.1
mrd11904562,1167322.6
mrd11904616,566687.25
mrd11904938,350972.9
mrd11905304,1924645.5
mrd11905399,324488.1
mrd11905554,516818.56
mrd11906184,269778.6
mrd11906699,309168.1
mrd11907278,227828.06
mrd11907281,540389.3
mrd11907320,120483.82
mrd11907498,221261.77
mrd11907629,25662.72
mrd11908118,262055.14
mrd11908173,494777.06
mrd11908572,607260.4
mrd11908629,373912.38
mrd11908696,214740.95
mrd11908739,551655.5
mrd11908764,638830.3
mrd11909782,266985.8
mrd11910408,447049.47
mrd11910729,319540.34
mrd11910766,1235513.2
mrd11911163,329783.3
mrd11911193,380595.56
mrd11911210,715521.44
mrd11911443,692121.0
mrd11911630,468465.38
mrd11911673,310581.0
mrd11912117,397464.28
mrd11912147,269992.47
mrd11912384,207420.38
mrd11912581,1087398.2
mrd11913006,445290.7
mrd11913062,374444.22
mrd11913845,481395.9
mrd11914146,181290.45
mrd11914248,278341.5
mrd11914360,283618.9
mrd11914468,566367.0
mrd11914604,1048691.2
mrd11914770,115170.42
mrd11915085,656648.75
mrd11915424,2399222.0
mrd11915603,433122.9
mrd11915656,27395.873
mrd11915732,632267.8
mrd11915951,443585.8
mrd11916053,510418.2
mrd11916426,2222555.8
mrd11917206,740014.56
mrd11917605,208634.05
mrd11917710,291075.62
mrd11917753,761196.3
mrd11917938,176693.81
mrd11918209,3725707.5
mrd11918273,155276.97
mrd11918567,350910.62
mrd11918673,85678.28
mrd11918950,528771.5
mrd11919217,193756.81
mrd11919238,434829.16
mrd11919408,722663.44
mrd11919971,367197.9
mrd11920028,80975.46
mrd11920109,475514.56
mrd11920242,460542.38
mrd11920374,413943.34
mrd11920507,1625905.1
mrd11920517,138130.17
mrd11920968,669230.9
mrd11920981,499444.8
mrd11921164,349058.25
mrd11921220,401052.84
mrd11921382,197770.9
mrd11921428,726533.94
mrd11921723,138032.3
mrd11921789,156789.06
mrd11921875,448429.97
mrd11921907,189274.77
mrd11922087,317981.16
mrd11922107,456692.78
mrd11922511,494806.47
mrd11922900,442485.88
mrd11923062,189105.94
mrd11923118,255039.25
mrd11923512,1727448.6
mrd11923617,336451.47
mrd11923697,207598.03
mrd11923798,466714.44
mrd11923818,489023.53
mrd11923862,920706.56
mrd11924346,416584.1
mrd11924348,799978.25
mrd11924353,230518.88
mrd11924377,77106.516
mrd11924404,619453.3
mrd11924421,167161.06
mrd11924459,260557.12
mrd11924466,188988.98
mrd11924640,419650.1
mrd11924702,203560.56
mrd11924800,545850.6
mrd11925044,727045.9
mrd11925103,382513.44
mrd11925138,436128.5
mrd11925387,914252.3
mrd11925468,87568.055
mrd11926091,253641.77
mrd11926673,211561.17
mrd11926856,335465.94
mrd11926898,207999.58
mrd11926985,342637.6
mrd11927257,666981.56
mrd11927723,113990.84
mrd11928133,505712.47
mrd11928135,413509.44
mrd11928158,309170.53
mrd11928165,197103.72
mrd11928238,210369.14
mrd11928600,83440.19
mrd11928615,377813.0
mrd11928663,334714.4
mrd11928675,166081.62
mrd11929009,781883.06
mrd11929182,2383919.8
mrd11929344,466626.5
mrd11929515,171145.7
mrd11929578,556763.8
mrd11929637,395771.38
mrd11929698,298107.2
mrd11929728,433586.34
mrd11929745,195849.33
mrd11929815,258101.66
mrd11929824,321511.28
mrd11929953,287433.88
mrd11930026,578865.44
mrd11930169,237066.38
mrd11930436,269616.8
mrd11930528,303600.2
mrd11930545,384628.47
mrd11930596,663383.6
mrd11931276,426369.88
mrd11931311,226607.9
mrd11931487,355240.3
mrd11931489,211735.8
mrd11931505,242669.83
mrd11931514,473525.34
mrd11931785,336230.66
mrd11932239,450782.88
mrd11932472,199839.62
mrd11932497,412087.8
mrd11932560,144879.83
mrd11932819,620951.1
mrd11932965,212378.22
mrd11933051,441483.88
mrd11933165,415980.4
mrd11933200,403499.94
mrd11933578,2868229.5
mrd11933881,500882.97
mrd11933885,156917.78
mrd11934213,805805.1
mrd11934276,201318.77
mrd11934328,632160.8
mrd11934499,498133.12
mrd11935119,392227.78
mrd11935121,392227.78
mrd11935285,553918.25
mrd11935473,224384.58
mrd11935590,681564.9
mrd11935655,1578479.8
mrd11935681,164800.28
mrd11935727,350970.72
mrd11935735,265219.78
mrd11935977,264817.38
mrd11936010,1092461.2
mrd11936043,418468.84
mrd11936045,2023784.9
mrd11936057,237378.33
mrd11936393,211258.47
mrd11936448,401815.75
mrd11936449,409820.12
mrd11936549,641904.5
mrd11936553,638988.1
mrd11936802,403303.56
mrd11937049,632606.44
mrd11937289,901865.7
mrd11937452,486315.94
mrd11937492,537395.44
mrd11937613,385103.03
mrd11937651,147342.86
mrd11937703,713105.9
mrd11937803,267161.2
mrd11938089,1303083.2
mrd11938186,223201.61
mrd11938201,429852.2
mrd11938242,206098.58
mrd11938300,605692.0
mrd11938857,295787.34
mrd11939394,375488.97
mrd11939399,1713874.1
mrd11939401,459035.0
mrd11939417,397776.06
mrd11939433,523378.75
mrd11939435,372609.06
mrd11939447,372609.06
mrd11939516,189657.23
mrd11939587,341517.72
mrd11939726,559947.5
mrd11939800,637365.3
mrd11939804,205021.27
mrd11939820,635287.75
mrd11940029,77856.53
mrd11940056,329647.62
mrd11940120,39148.67
mrd11940122,193930.78
mrd11940345,908981.56
mrd11940749,291398.78
mrd11940920,585857.7
mrd11941190,652657.3
mrd11941283,1767285.4
mrd11941322,183448.9
mrd11941334,211904.6
mrd11941505,591621.9
mrd11941645,106215.57
mrd11941681,158346.66
mrd11941731,980500.94
mrd11941864,283644.25
mrd11942037,264500.34
mrd11942105,284280.72
mrd11942335,735235.56
mrd11942522,562443.4
mrd11942535,413693.2
mrd11942592,229573.86
mrd11942911,418427.53
mrd11942942,79849.19
mrd11943125,247326.78
mrd11943631,247214.16
mrd11943644,499239.47
mrd11943814,621093.8
mrd11943893,286852.4
mrd11943914,1591177.0
mrd11944025,610838.75
mrd11944076,1320921.9
mrd11944349,493708.0
mrd11944394,53705.34
mrd11944406,620581.9
mrd11944454,440638.22
mrd11944682,267507.84
mrd11944761,520729.38
mrd11944945,523447.94
mrd11945116,438523.22
mrd11945233,576869.3
mrd11945344,1575813.5
mrd11945547,1047156.44
mrd11945646,558447.1
mrd11945689,275182.6
mrd11945782,556399.4
mrd11945884,641904.5
mrd11945910,206862.94
mrd11946071,27352.89
mrd11946089,657613.94
mrd11946316,329257.44
mrd11946347,207777.8
mrd11946449,410919.06
mrd11946462,519502.03
mrd11946758,435197.03
mrd11946783,482585.94
mrd11946821,457592.62
mrd11947105,488420.88
mrd11947199,397513.25
mrd11947213,57806.035
mrd11947255,152935.94
mrd11947309,1015784.8
mrd11947325,456624.2
mrd11947365,85538.18
mrd11947454,612568.6
mrd11947500,668384.25
mrd11947533,223071.19
mrd11947599,163981.75
mrd11947607,577021.06
mrd11947768,660505.3
mrd11947856,388401.97
mrd11948037,521559.4
mrd11948119,523090.97
mrd11948571,551082.6
mrd11948709,671100.8
mrd11948740,504634.97
mrd11948778,559590.94
mrd11948809,342355.6
mrd11948869,307261.16
mrd11948927,554751.06
mrd11948939,486315.94
mrd11948943,574636.0
mrd11949063,549899.2
mrd11949124,461600.97
mrd11949235,318110.53
mrd11949376,606883.94
mrd11949413,762405.9
mrd11949426,418561.88
mrd11949439,777006.2
mrd11949446,347902.8
mrd11949480,560903.75
mrd11949562,177254.05
mrd11949592,118740.19
mrd11949690,539360.75
mrd11949710,177464.62
mrd11949779,473379.56
mrd11949782,1124081.2
mrd11949795,501038.06
mrd11949829,196375.34
mrd11950160,430138.3
mrd11950179,655321.75
mrd11950190,236156.42
mrd11950255,1657476.9
mrd11950297,814341.6
mrd11950362,103594.57
mrd11950483,100499.05
mrd11950556,264586.38
mrd11950663,354886.2
mrd11950964,392171.8
mrd11950984,617457.9
mrd11951035,499994.22
mrd11951039,148360.55
mrd11951079,1242899.6
mrd11951159,566216.44
mrd11951169,245405.64
mrd11951178,432392.44
mrd11951180,232147.9
mrd11951253,213111.89
mrd11951256,115490.86
mrd11951389,518335.28
mrd11951424,308278.94
mrd11951439,124411.33
mrd11951470,324790.38
mrd11951476,1260463.6
mrd11951499,291155.56
mrd11951670,222160.19
mrd11951792,171717.78
mrd11951836,764329.06
mrd11951850,2224366.2
mrd11951867,221529.9
mrd11951894,358037.28
mrd11952051,256612.12
mrd11952088,182125.48
mrd11952131,282348.72
mrd11952283,276734.53
mrd11952304,488610.56
mrd11952415,244641.42
mrd11952421,364288.03
mrd11952459,1067411.1
mrd11952811,438078.47
mrd11952933,283502.16
mrd11952948,257341.56
mrd11952965,381353.1
mrd11953038,1118121.0
mrd11953051,376806.06
mrd11953055,236985.56
mrd11953066,218252.97
mrd11953267,88293.17
mrd11953269,465551.16
mrd11953278,326472.94
mrd11953303,167119.69
mrd11953312,263348.66
mrd11953318,181806.86
mrd11953437,256462.97
mrd11953445,483276.34
mrd11953450,598498.75
mrd11953942,553436.7
mrd11954051,294521.8
mrd11954067,514752.4
mrd11954219,1825905.2
mrd11954358,400418.03
mrd11954375,434716.94
mrd11954384,575895.1
mrd11954386,436476.56
mrd11954422,502361.62
mrd11954428,350048.03
mrd11954478,433262.06
mrd11954624,599599.94
mrd11954820,326035.9
mrd11954823,608183.7
mrd11954968,188833.14
mrd11954969,391996.12
mrd11955103,471303.2
mrd11955211,441414.8
mrd11955244,452329.88
mrd11955247,364619.47
mrd11955377,255905.12
mrd11955409,191224.3
mrd11955711,736586.25
mrd11955797,570168.44
mrd11955817,113187.19
mrd11955888,348258.97
mrd11956020,140038.05
mrd11956070,181794.42
mrd11956106,452922.5
mrd11956127,357284.53
mrd11956329,305328.62
mrd11956384,121564.35
mrd11956473,272515.84
mrd11956481,648815.75
mrd11956517,56456.652
mrd11956575,189892.81
mrd11956637,352844.78
mrd11956742,330328.22
mrd11956803,1369484.0
mrd11956822,2041803.8
mrd11956892,583222.6
mrd11956895,532689.4
mrd11957004,111742.164
mrd11957062,145405.94
mrd11957161,472596.6
mrd11957209,448829.53
mrd11957434,232901.52
mrd11957553,133816.12
mrd11957576,512545.34
mrd11957700,330902.4
mrd11957795,509928.44
mrd11957825,256392.34
mrd11957848,420289.2
mrd11957881,445476.0
mrd11957946,696971.1
mrd11957992,554153.56
mrd11958011,644842.2
mrd11958035,206846.06
mrd11958105,160609.83
mrd11958699,494829.03
mrd11958715,321364.44
mrd11958750,172937.12
mrd11958884,255417.55
mrd11958920,304219.3
mrd11958983,962309.7
mrd11959003,440911.72
mrd11959013,200389.22
mrd11959055,250443.94
mrd11959100,661426.56
mrd11959168,517539.0
mrd11959192,423555.72
mrd11959205,455554.6
mrd11959438,171816.56
mrd11959479,1156420.5
mrd11959930,398623.0
mrd11959955,437226.53
mrd11960052,125123.22
mrd11960073,583657.0
mrd11960096,272913.88
mrd11960363,485684.66
mrd11960370,260305.58
mrd11960473,643964.7
mrd11960504,190361.9
mrd11960615,490324.75
mrd11960668,2597639.8
mrd11960761,258659.0
mrd11960804,544181.6
mrd11960920,349150.0
mrd11961081,238308.44
mrd11961089,150762.83
mrd11961097,274931.47
mrd11961155,200052.23
mrd11961488,578106.44
mrd11961500,81968.34
mrd11961521,118832.82
mrd11961614,298942.9
mrd11961739,374973.88
mrd11961740,4242239.0
mrd11961770,420470.06
mrd11961826,384571.47
mrd11961868,298883.78
mrd11961870,455439.72
mrd11961918,186678.72
mrd11961921,161578.95
mrd11962014,564455.6
mrd11962056,138048.06
mrd11962090,256621.73
mrd11962155,595587.2
mrd11962182,400539.47
mrd11962254,690905.75
mrd11962275,118388.37
mrd11962299,583431.7
mrd11962451,855911.7
mrd11962480,800717.2
mrd11962503,302928.3
mrd11962624,20978.244
mrd11962660,246243.92
mrd11962689,536539.6
mrd11962756,251493.14
mrd11962931,215998.16
mrd11963107,569403.56
mrd11963136,351790.44
mrd11963312,1233101.0
mrd11963423,209490.86
mrd11963539,694579.0
mrd11963563,324979.94
mrd11963584,1327178.0
mrd11963594,211617.14
mrd11963628,224178.75
mrd11963630,315983.25
mrd11963642,309137.56
mrd11963862,429631.4
mrd11963873,153616.05
mrd11963890,831169.5
mrd11964023,489409.97
mrd11964043,299106.2
mrd11964061,119848.99
mrd11964072,255041.03
mrd11964137,198344.19
mrd11964143,1084291.6
mrd11964182,2223822.5
mrd11964220,318801.47
mrd11964228,228553.66
mrd11964322,627747.44
mrd11964332,440462.5
mrd11964381,552561.1
mrd11964390,664112.06
mrd11964427,441504.03
mrd11964429,488260.03
mrd11964491,730494.44
mrd11964546,240406.45
mrd11964572,102502.27
mrd11964581,377787.6
mrd11964614,432416.97
mrd11964798,698103.3
mrd11964838,200230.94
mrd11964881,448937.0
mrd11964892,186407.81
mrd11964903,265369.94
mrd11965061,501283.12
mrd11965338,176129.25
mrd11965358,422031.78
mrd11965368,246339.9
mrd11965465,738883.6
mrd11965565,579803.7
mrd11965574,744442.5
mrd11965647,404385.94
mrd11965758,153917.36
mrd11965794,493005.75
mrd11965854,278305.6
mrd11965859,886255.2
mrd11966118,222632.05
mrd11966130,174567.58
mrd11966149,177074.3
mrd11966218,1016111.9
mrd11966261,589914.6
mrd11966262,416733.66
mrd11966397,86052.04
mrd11966406,118176.21
mrd11966488,446708.1
mrd11966542,197698.27
mrd11966607,434798.47
mrd11966641,91352.44
mrd11966643,182799.5
mrd11966647,455851.47
mrd11966708,1423805.4
mrd11966829,176387.31
mrd11966913,493470.7
mrd11966988,314082.62
mrd11967086,472712.28
mrd11967253,754133.2
mrd11967418,355897.62
mrd11967421,1141051.2
mrd11967443,186373.67
mrd11967507,395927.1
mrd11967642,252968.05
mrd11967657,521023.47
mrd11967704,806063.1
mrd11967838,1543604.4
mrd11967839,320960.6
mrd11967858,318127.9
mrd11968020,573418.6
mrd11968098,278074.12
mrd11968116,408711.28
mrd11968213,285817.5
mrd11968232,152341.02
mrd11968283,589299.94
mrd11968311,281400.12
mrd11968341,487106.4
mrd11968503,469338.06
mrd11968548,1670714.0
mrd11968654,645501.25
mrd11968724,410040.8
mrd11968783,505632.72
mrd11968846,537599.25
mrd11968870,793374.44
mrd11968888,426716.6
mrd11968906,577038.06
mrd11968944,450275.8
mrd11969010,115504.06
mrd11969052,493563.25
mrd11969083,1877814.6
mrd11969090,249723.97
mrd11969092,2927729.5
mrd11969264,294370.44
mrd11969293,206664.0
mrd11969319,422771.22
mrd11969449,198497.34
mrd11969556,291810.9
mrd11969567,419393.1
mrd11969606,214146.25
mrd11969798,296417.75
mrd11969805,244829.94
mrd11969811,360030.66
mrd11969818,191263.39
mrd11969836,339327.56
mrd11969895,591478.6
mrd11969901,636750.5
mrd11969944,132870.27
mrd11970070,180334.0
mrd11970295,594672.06
mrd11970333,800352.94
mrd11970335,351509.0
mrd11970397,130984.58
mrd11970504,413868.53
mrd11970532,510064.34
mrd11970538,2755890.0
mrd11970596,425506.53
mrd11970600,341872.4
mrd11970653,1471809.0
mrd11970678,267072.97
mrd11970727,545349.06
mrd11970743,399815.7
mrd11970897,394709.8
mrd11970919,869576.44
mrd11970926,348998.28
mrd11971023,466518.22
mrd11971126,404758.1
mrd11971162,450089.38
mrd11971219,2025934.6
mrd11971245,195651.84
mrd11971266,131645.19
mrd11971296,228896.14
mrd11971343,77612.02
mrd11971383,609280.1
mrd11971407,339576.8
mrd11971433,541840.56
mrd11971446,1039378.56
mrd11971471,49366.09
mrd11971506,322736.88
mrd11971590,152974.75
mrd11971621,86297.67
mrd11971663,306718.72
mrd11971705,469711.4
mrd11971719,588205.4
mrd11971721,1537325.5
mrd11971738,430425.22
mrd11971740,378211.47
mrd11971960,3003244.5
mrd11972019,439452.44
mrd11972066,212764.7
mrd11972095,426366.25
mrd11972165,166477.52
mrd11972185,447922.78
mrd11972208,174615.38
mrd11972265,61407.188
mrd11972332,468023.53
mrd11972412,193546.84
mrd11972451,252976.27
mrd11972468,300972.72
mrd11972477,468611.2
mrd11972513,264769.5
mrd11972514,700252.75
mrd11972629,473112.12
mrd11972696,37037.184
mrd11972746,2429494.8
mrd11972892,449006.7
mrd11972929,452960.56
mrd11973047,57661.613
mrd11973099,781474.7
mrd11973196,322774.88
mrd11973305,272383.72
mrd11973365,354441.8
mrd11973420,544678.94
mrd11973453,322740.66
mrd11973454,97484.32
mrd11973472,361708.4
mrd11973490,311930.94
mrd11973540,276577.94
mrd11973561,233142.16
mrd11973571,226927.88
mrd11973606,273628.4
mrd11973607,704817.56
mrd11973613,149515.4
mrd11973663,1263547.5
mrd11973726,382137.3
mrd11973747,885341.0
mrd11973752,124819.13
mrd11973781,167832.9
mrd11973797,426402.66
mrd11973814,525277.8
mrd11973886,272719.97
mrd11974039,1113111.9
mrd11974230,278227.0
mrd11974339,2422226.2
mrd11974370,882100.8
mrd11974426,59036.84
mrd11974453,254554.05
mrd11974464,565647.06
mrd11974470,616159.25
mrd11974477,164880.64
mrd11974550,102342.02
mrd11974573,261931.89
mrd11974686,564696.8
mrd11974711,1644209.5
mrd11974804,584078.1
mrd11974921,1761253.5
mrd11974980,400389.56
mrd11974992,465483.66
mrd11975084,554294.7
mrd11975130,698601.56
mrd11975141,459217.25
mrd11975152,720493.56
mrd11975171,592270.7
mrd11975174,533439.4
mrd11975193,489794.2
mrd11975255,673093.3
mrd11975291,362223.4
mrd11975320,289468.72
mrd11975411,217034.31
mrd11975450,170412.19
mrd11975468,532655.7
mrd11975575,519108.94
mrd11975595,883402.3
mrd11975728,261357.03
mrd11975739,408423.94
mrd11975788,221908.62
mrd11975824,356017.84
mrd11975927,332911.62
mrd11975951,2123490.8
mrd11975969,392227.5
mrd11975975,1346038.5
mrd11975984,373722.7
mrd11976047,569095.5
mrd11976064,361772.28
mrd11976084,465089.4
mrd11976237,493402.53
mrd11976279,467747.3
mrd11976314,292662.34
mrd11976322,115823.86
mrd11976360,1081931.1
mrd11976377,190431.61
mrd11976388,416940.9
mrd11976403,561976.94
mrd11976406,267743.4
mrd11976433,357769.2
mrd11976607,950203.0
mrd11976757,399893.97
mrd11976789,832675.75
mrd11976819,393662.38
mrd11976828,335617.25
mrd11976833,299135.84
mrd11976919,469267.78
mrd11977035,578262.0
mrd11977164,159162.3
mrd11977185,243982.06
mrd11977287,416284.0
mrd11977313,506450.22
mrd11977329,561976.94
mrd11977441,373436.06
mrd11977479,333873.22
mrd11977503,864814.3
mrd11977541,417464.8
mrd11977548,395432.4
mrd11977622,267396.34
mrd11977692,237389.77
mrd11977756,60919.926
mrd11977886,1136659.2
mrd11977907,1422874.6
mrd11977938,539229.3
mrd11977992,365526.62
mrd11978010,1066857.2
mrd11978027,281098.12
mrd11978082,419515.6
mrd11978084,937948.0
mrd11978130,763655.44
mrd11978185,202870.25
mrd11978225,491932.2
mrd11978302,876163.1
mrd11978370,230560.31
mrd11978376,2340407.5
mrd11978434,399128.03
mrd11978448,594620.0
mrd11978503,216108.22
mrd11978519,171689.47
mrd11978548,486664.16
mrd11978564,137911.17
mrd11978595,101475.7
mrd11978770,1685399.1
mrd11978827,312547.56
mrd11978866,589197.4
mrd11978937,410915.94
mrd11978951,480942.03
mrd11979081,483558.88
mrd11979135,519582.38
mrd11979247,415424.06
mrd11979376,551293.3
mrd11979393,241343.33
mrd11979430,455348.84
mrd11979524,230057.8
mrd11979548,142904.8
mrd11979657,732531.06
mrd11979801,325856.1
mrd11979810,191181.05
mrd11979853,366905.6
mrd11979883,213563.61
mrd11980048,171801.11
mrd11980087,384659.3
mrd11980161,613291.94
mrd11980169,130581.805
mrd11980195,553014.56
mrd11980286,153662.0
mrd11980306,406721.56
mrd11980352,591974.06
mrd11980375,532438.6
mrd11980398,1320921.9
mrd11980525,997110.5
mrd11980526,506447.62
mrd11980603,249743.62
mrd11980626,780771.8
mrd11980670,182149.4
mrd11980747,353992.16
mrd11980760,67242.98
mrd11980937,825282.56
mrd11981023,1622670.0
mrd11981169,1030959.3
mrd11981173,125278.59
mrd11981299,240574.86
mrd11981301,164893.11
mrd11981342,259639.12
mrd11981434,135664.48
mrd11981447,423500.16
mrd11981488,403448.38
mrd11981557,1006144.8
mrd11981571,312810.03
mrd11981622,371686.0
mrd11981625,1973281.1
mrd11981643,193765.67
mrd11981728,546390.7
mrd11981778,216381.17
mrd11981787,124561.375
mrd11981791,94871.36
mrd11981793,496772.34
mrd11981808,1843211.4
mrd11981829,1668901.1
mrd11981950,396736.25
mrd11982032,910444.6
mrd11982205,197799.53
mrd11982252,445368.9
mrd11982262,446819.25
mrd11982267,470662.8
